The operator was: Luis
The sample measure was: Si
The sample was biased using: 
Comments:
Cooling down from 500C to 30C

Voltage	R	Temp	time
6.300000E-4	3.758000E+5	4.871792E+1	3.131098E+4
6.300000E-4	3.758100E+5	4.870363E+1	3.131153E+4
6.300000E-4	3.758100E+5	4.870236E+1	3.131217E+4
6.300000E-4	3.758000E+5	4.872995E+1	3.131332E+4
6.300000E-4	3.758200E+5	4.877960E+1	3.131450E+4
6.300000E-4	3.758100E+5	4.879587E+1	3.131569E+4
6.300000E-4	3.758000E+5	4.879229E+1	3.131687E+4
6.300000E-4	3.758100E+5	4.877979E+1	3.131804E+4
6.300000E-4	3.758100E+5	4.874495E+1	3.131924E+4
6.300000E-4	3.758200E+5	4.873755E+1	3.132067E+4
6.300000E-4	3.758200E+5	4.871386E+1	3.132167E+4
6.300000E-4	3.758200E+5	4.870576E+1	3.132223E+4
6.300000E-4	3.758200E+5	4.868523E+1	3.132286E+4
6.300000E-4	3.758200E+5	4.864005E+1	3.132401E+4
6.300000E-4	3.758200E+5	4.864260E+1	3.132551E+4
6.300000E-4	3.758300E+5	4.866213E+1	3.132680E+4
6.300000E-4	3.758300E+5	4.868055E+1	3.132799E+4
6.300000E-4	3.758200E+5	4.869444E+1	3.132917E+4
6.300000E-4	3.758400E+5	4.870481E+1	3.133036E+4
6.300000E-4	3.758400E+5	4.877071E+1	3.133154E+4
6.300000E-4	3.758200E+5	4.877660E+1	3.133271E+4
6.300000E-4	3.758500E+5	4.874380E+1	3.133390E+4
6.300000E-4	3.758400E+5	4.871647E+1	3.133508E+4
6.300000E-4	3.758400E+5	4.867180E+1	3.133625E+4
6.300000E-4	3.758500E+5	4.863663E+1	3.133744E+4
6.300000E-4	3.758500E+5	4.861363E+1	3.133862E+4
6.300000E-4	3.758400E+5	4.862169E+1	3.133995E+4
6.300000E-4	3.758600E+5	4.862282E+1	3.134100E+4
6.300000E-4	3.758500E+5	4.861381E+1	3.134219E+4
6.300000E-4	3.758500E+5	4.860542E+1	3.134337E+4
6.300000E-4	3.758600E+5	4.858113E+1	3.134454E+4
6.300000E-4	3.758500E+5	4.857900E+1	3.134573E+4
6.300000E-4	3.758600E+5	4.857579E+1	3.134691E+4
6.300000E-4	3.758700E+5	4.859393E+1	3.134810E+4
6.300000E-4	3.758600E+5	4.860167E+1	3.134927E+4
6.300000E-4	3.758500E+5	4.860818E+1	3.135062E+4
6.300000E-4	3.758700E+5	4.863910E+1	3.135167E+4
6.300000E-4	3.758600E+5	4.864884E+1	3.135285E+4
6.300000E-4	3.758800E+5	4.862715E+1	3.135404E+4
6.300000E-4	3.758700E+5	4.860981E+1	3.135521E+4
6.300000E-4	3.758700E+5	4.860480E+1	3.135639E+4
6.300000E-4	3.758900E+5	4.860094E+1	3.135758E+4
6.300000E-4	3.758700E+5	4.859938E+1	3.135876E+4
6.200000E-4	3.758700E+5	4.859624E+1	3.135994E+4
6.300000E-4	3.758900E+5	4.859081E+1	3.136111E+4
6.200000E-4	3.758700E+5	4.858739E+1	3.136230E+4
6.200000E-4	3.758900E+5	4.862619E+1	3.136348E+4
6.300000E-4	3.758900E+5	4.865720E+1	3.136467E+4
6.300000E-4	3.758800E+5	4.865241E+1	3.136585E+4
6.300000E-4	3.759000E+5	4.861113E+1	3.136704E+4
6.300000E-4	3.758900E+5	4.863170E+1	3.136821E+4
6.300000E-4	3.758900E+5	4.866337E+1	3.136941E+4
6.200000E-4	3.759000E+5	4.861845E+1	3.137058E+4
6.200000E-4	3.759000E+5	4.859609E+1	3.137176E+4
6.300000E-4	3.758900E+5	4.859885E+1	3.137295E+4
6.300000E-4	3.759000E+5	4.863847E+1	3.137413E+4
6.200000E-4	3.759000E+5	4.861072E+1	3.137530E+4
6.300000E-4	3.759000E+5	4.860774E+1	3.137649E+4
6.300000E-4	3.759200E+5	4.860053E+1	3.137767E+4
6.300000E-4	3.759000E+5	4.858568E+1	3.137885E+4
6.300000E-4	3.759200E+5	4.857721E+1	3.138004E+4
6.300000E-4	3.759200E+5	4.861522E+1	3.138122E+4
6.200000E-4	3.759000E+5	4.863431E+1	3.138239E+4
6.300000E-4	3.759100E+5	4.860661E+1	3.138358E+4
6.300000E-4	3.759200E+5	4.860046E+1	3.138476E+4
6.200000E-4	3.759000E+5	4.858736E+1	3.138595E+4
6.200000E-4	3.759300E+5	4.857851E+1	3.138713E+4
6.200000E-4	3.759200E+5	4.855458E+1	3.138832E+4
6.200000E-4	3.759200E+5	4.854485E+1	3.138950E+4
6.200000E-4	3.759300E+5	4.857153E+1	3.139067E+4
6.200000E-4	3.759200E+5	4.857527E+1	3.139186E+4
6.200000E-4	3.759300E+5	4.858266E+1	3.139304E+4
6.200000E-4	3.759400E+5	4.857249E+1	3.139423E+4
6.200000E-4	3.759300E+5	4.856212E+1	3.139541E+4
6.200000E-4	3.759400E+5	4.856045E+1	3.139711E+4
6.200000E-4	3.759300E+5	4.854714E+1	3.139823E+4
6.300000E-4	3.759400E+5	4.853607E+1	3.139942E+4
6.200000E-4	3.759400E+5	4.855153E+1	3.140060E+4
6.200000E-4	3.759400E+5	4.855225E+1	3.140178E+4
6.200000E-4	3.759600E+5	4.855640E+1	3.140297E+4
6.200000E-4	3.759400E+5	4.855807E+1	3.140415E+4
6.200000E-4	3.759400E+5	4.856532E+1	3.140534E+4
6.200000E-4	3.759500E+5	4.855951E+1	3.140653E+4
6.200000E-4	3.759400E+5	4.854654E+1	3.140771E+4
6.200000E-4	3.759600E+5	4.856817E+1	3.140888E+4
6.200000E-4	3.759500E+5	4.857565E+1	3.141006E+4
6.200000E-4	3.759500E+5	4.851822E+1	3.141125E+4
6.200000E-4	3.759700E+5	4.850042E+1	3.141243E+4
6.200000E-4	3.759700E+5	4.852678E+1	3.141360E+4
6.200000E-4	3.759600E+5	4.855541E+1	3.141479E+4
6.200000E-4	3.759800E+5	4.851690E+1	3.141597E+4
6.200000E-4	3.759800E+5	4.851086E+1	3.141716E+4
6.200000E-4	3.759600E+5	4.854848E+1	3.141834E+4
6.200000E-4	3.759800E+5	4.859856E+1	3.141951E+4
6.200000E-4	3.759600E+5	4.861308E+1	3.142070E+4
6.200000E-4	3.759700E+5	4.863298E+1	3.142188E+4
6.200000E-4	3.759800E+5	4.861460E+1	3.142306E+4
6.200000E-4	3.759600E+5	4.858640E+1	3.142424E+4
6.200000E-4	3.759800E+5	4.856043E+1	3.142542E+4
6.200000E-4	3.759800E+5	4.851284E+1	3.142660E+4
6.200000E-4	3.759700E+5	4.850106E+1	3.142779E+4
6.200000E-4	3.760000E+5	4.852981E+1	3.142897E+4
6.200000E-4	3.759800E+5	4.856369E+1	3.143014E+4
6.200000E-4	3.759900E+5	4.859347E+1	3.143133E+4
6.200000E-4	3.760000E+5	4.859667E+1	3.143251E+4
6.200000E-4	3.760000E+5	4.860216E+1	3.143370E+4
6.200000E-4	3.759800E+5	4.859974E+1	3.143488E+4
6.200000E-4	3.760000E+5	4.856781E+1	3.143605E+4
6.200000E-4	3.759900E+5	4.856615E+1	3.143730E+4
6.200000E-4	3.759900E+5	4.856049E+1	3.143845E+4
6.200000E-4	3.760100E+5	4.855724E+1	3.143962E+4
6.200000E-4	3.760000E+5	4.852405E+1	3.144081E+4
6.200000E-4	3.760000E+5	4.848590E+1	3.144199E+4
6.200000E-4	3.760200E+5	4.855684E+1	3.144318E+4
6.200000E-4	3.760300E+5	4.856302E+1	3.144460E+4
6.200000E-4	3.760100E+5	4.858168E+1	3.144561E+4
6.200000E-4	3.760100E+5	4.859859E+1	3.144679E+4
6.200000E-4	3.760100E+5	4.858484E+1	3.144798E+4
6.200000E-4	3.760200E+5	4.854314E+1	3.144916E+4
6.200000E-4	3.760200E+5	4.851746E+1	3.145034E+4
6.200000E-4	3.760000E+5	4.856859E+1	3.145151E+4
6.200000E-4	3.760400E+5	4.857380E+1	3.145270E+4
6.200000E-4	3.760300E+5	4.854146E+1	3.145388E+4
6.200000E-4	3.760000E+5	4.849765E+1	3.145507E+4
6.200000E-4	3.760300E+5	4.856235E+1	3.145625E+4
6.200000E-4	3.760300E+5	4.856425E+1	3.145759E+4
6.200000E-4	3.760200E+5	4.854750E+1	3.145865E+4
6.200000E-4	3.760400E+5	4.852592E+1	3.145982E+4
6.200000E-4	3.760300E+5	4.850230E+1	3.146101E+4
6.200000E-4	3.760400E+5	4.848440E+1	3.146219E+4
6.200000E-4	3.760500E+5	4.847693E+1	3.146338E+4
6.200000E-4	3.760200E+5	4.846298E+1	3.146458E+4
6.200000E-4	3.760400E+5	4.846017E+1	3.146575E+4
6.200000E-4	3.760500E+5	4.846965E+1	3.146693E+4
6.200000E-4	3.760300E+5	4.847137E+1	3.146812E+4
6.200000E-4	3.760600E+5	4.845915E+1	3.146928E+4
6.200000E-4	3.760600E+5	4.847490E+1	3.147049E+4
6.200000E-4	3.760400E+5	4.851286E+1	3.147167E+4
6.200000E-4	3.760400E+5	4.851374E+1	3.147285E+4
6.200000E-4	3.760600E+5	4.852967E+1	3.147404E+4
6.200000E-4	3.760400E+5	4.853015E+1	3.147522E+4
6.200000E-4	3.760600E+5	4.847383E+1	3.147641E+4
6.200000E-4	3.760600E+5	4.847015E+1	3.147770E+4
6.200000E-4	3.760500E+5	4.846509E+1	3.147881E+4
6.200000E-4	3.760800E+5	4.844426E+1	3.147998E+4
6.200000E-4	3.760600E+5	4.843008E+1	3.148116E+4
6.200000E-4	3.760600E+5	4.841535E+1	3.148235E+4
6.200000E-4	3.760800E+5	4.840535E+1	3.148353E+4
6.200000E-4	3.760800E+5	4.840319E+1	3.148472E+4
6.200000E-4	3.760700E+5	4.840609E+1	3.148590E+4
6.200000E-4	3.760700E+5	4.841706E+1	3.148709E+4
6.200000E-4	3.760600E+5	4.843592E+1	3.148827E+4
6.200000E-4	3.760800E+5	4.848268E+1	3.148946E+4
6.200000E-4	3.760800E+5	4.851584E+1	3.149064E+4
6.200000E-4	3.760900E+5	4.852116E+1	3.149193E+4
6.200000E-4	3.760900E+5	4.851403E+1	3.149304E+4
6.200000E-4	3.761000E+5	4.846684E+1	3.149423E+4
6.200000E-4	3.760700E+5	4.842936E+1	3.149541E+4
6.100000E-4	3.760800E+5	4.838137E+1	3.149660E+4
6.200000E-4	3.760900E+5	4.838872E+1	3.149800E+4
6.200000E-4	3.761000E+5	4.842034E+1	3.149863E+4
6.200000E-4	3.760800E+5	4.847026E+1	3.149979E+4
6.200000E-4	3.760900E+5	4.847987E+1	3.150097E+4
6.200000E-4	3.761000E+5	4.844033E+1	3.150216E+4
6.200000E-4	3.760900E+5	4.844097E+1	3.150334E+4
6.200000E-4	3.761200E+5	4.844732E+1	3.150453E+4
6.200000E-4	3.761100E+5	4.844146E+1	3.150571E+4
6.200000E-4	3.761000E+5	4.848111E+1	3.150690E+4
6.200000E-4	3.761100E+5	4.847890E+1	3.150807E+4
6.200000E-4	3.761000E+5	4.844307E+1	3.150925E+4
6.200000E-4	3.761000E+5	4.842423E+1	3.151044E+4
6.200000E-4	3.761100E+5	4.841624E+1	3.151162E+4
6.100000E-4	3.761100E+5	4.842278E+1	3.151259E+4
6.200000E-4	3.761200E+5	4.842610E+1	3.151362E+4
6.100000E-4	3.761100E+5	4.843663E+1	3.151480E+4
6.100000E-4	3.761200E+5	4.842595E+1	3.151599E+4
6.200000E-4	3.761200E+5	4.838184E+1	3.151717E+4
6.100000E-4	3.761300E+5	4.838173E+1	3.151873E+4
6.100000E-4	3.761200E+5	4.837209E+1	3.151996E+4
6.100000E-4	3.761300E+5	4.837363E+1	3.152114E+4
6.100000E-4	3.761300E+5	4.835936E+1	3.152233E+4
6.100000E-4	3.761100E+5	4.835878E+1	3.152351E+4
6.100000E-4	3.761300E+5	4.835521E+1	3.152470E+4
6.100000E-4	3.761300E+5	4.835215E+1	3.152587E+4
6.100000E-4	3.761100E+5	4.835058E+1	3.152705E+4
6.100000E-4	3.761500E+5	4.835100E+1	3.152824E+4
6.100000E-4	3.761500E+5	4.836812E+1	3.152942E+4
6.100000E-4	3.761300E+5	4.840266E+1	3.153061E+4
6.100000E-4	3.761500E+5	4.842870E+1	3.153179E+4
6.100000E-4	3.761400E+5	4.844792E+1	3.153298E+4
6.100000E-4	3.761300E+5	4.845171E+1	3.153416E+4
6.100000E-4	3.761500E+5	4.845382E+1	3.153535E+4
6.100000E-4	3.761300E+5	4.841122E+1	3.153653E+4
6.100000E-4	3.761500E+5	4.837132E+1	3.153770E+4
6.100000E-4	3.761500E+5	4.838052E+1	3.153888E+4
6.100000E-4	3.761400E+5	4.840884E+1	3.154007E+4
6.100000E-4	3.761600E+5	4.837532E+1	3.154127E+4
6.100000E-4	3.761600E+5	4.836836E+1	3.154254E+4
6.100000E-4	3.761700E+5	4.836627E+1	3.154382E+4
6.100000E-4	3.761700E+5	4.837291E+1	3.154487E+4
6.100000E-4	3.761700E+5	4.837954E+1	3.154605E+4
6.100000E-4	3.761400E+5	4.839458E+1	3.154724E+4
6.100000E-4	3.761600E+5	4.840440E+1	3.154844E+4
6.100000E-4	3.761700E+5	4.840821E+1	3.154962E+4
6.100000E-4	3.761500E+5	4.840445E+1	3.155018E+4
6.100000E-4	3.761600E+5	4.840504E+1	3.155081E+4
6.100000E-4	3.761700E+5	4.842138E+1	3.155196E+4
6.100000E-4	3.761700E+5	4.841418E+1	3.155316E+4
6.100000E-4	3.761600E+5	4.839021E+1	3.155435E+4
6.100000E-4	3.761900E+5	4.836469E+1	3.155552E+4
6.100000E-4	3.761700E+5	4.834929E+1	3.155670E+4
6.100000E-4	3.761700E+5	4.832696E+1	3.155789E+4
6.100000E-4	3.761800E+5	4.832704E+1	3.155912E+4
6.100000E-4	3.761700E+5	4.832837E+1	3.156026E+4
6.100000E-4	3.761800E+5	4.831806E+1	3.156146E+4
6.100000E-4	3.761900E+5	4.832398E+1	3.156262E+4
6.100000E-4	3.761700E+5	4.835424E+1	3.156381E+4
6.100000E-4	3.762000E+5	4.835952E+1	3.156499E+4
6.100000E-4	3.761900E+5	4.836451E+1	3.156618E+4
6.100000E-4	3.761900E+5	4.834580E+1	3.156737E+4
6.100000E-4	3.762100E+5	4.833017E+1	3.156855E+4
6.100000E-4	3.761900E+5	4.834078E+1	3.156973E+4
6.100000E-4	3.761800E+5	4.836488E+1	3.157092E+4
6.100000E-4	3.762100E+5	4.840433E+1	3.157210E+4
6.100000E-4	3.762000E+5	4.839270E+1	3.157329E+4
6.100000E-4	3.762000E+5	4.837594E+1	3.157449E+4
6.100000E-4	3.762200E+5	4.833261E+1	3.157566E+4
6.100000E-4	3.762000E+5	4.830122E+1	3.157684E+4
6.100000E-4	3.762000E+5	4.826937E+1	3.157803E+4
6.100000E-4	3.762200E+5	4.827141E+1	3.157921E+4
6.100000E-4	3.762000E+5	4.827536E+1	3.158040E+4
6.100000E-4	3.762200E+5	4.828331E+1	3.158158E+4
6.100000E-4	3.762200E+5	4.827262E+1	3.158277E+4
6.100000E-4	3.762000E+5	4.829541E+1	3.158395E+4
6.100000E-4	3.762200E+5	4.832956E+1	3.158514E+4
6.100000E-4	3.762200E+5	4.834637E+1	3.158631E+4
6.100000E-4	3.762100E+5	4.833157E+1	3.158750E+4
6.100000E-4	3.762200E+5	4.832444E+1	3.158869E+4
6.100000E-4	3.762300E+5	4.833741E+1	3.158987E+4
6.100000E-4	3.762200E+5	4.834033E+1	3.159106E+4
6.100000E-4	3.762300E+5	4.830350E+1	3.159224E+4
6.100000E-4	3.762200E+5	4.826351E+1	3.159343E+4
6.100000E-4	3.762300E+5	4.826226E+1	3.159461E+4
6.100000E-4	3.762300E+5	4.826169E+1	3.159580E+4
6.100000E-4	3.762300E+5	4.830370E+1	3.159698E+4
6.100000E-4	3.762400E+5	4.831471E+1	3.159815E+4
6.100000E-4	3.762400E+5	4.831047E+1	3.159949E+4
6.100000E-4	3.762300E+5	4.828132E+1	3.160055E+4
6.100000E-4	3.762500E+5	4.828295E+1	3.160174E+4
6.100000E-4	3.762400E+5	4.829283E+1	3.160292E+4
6.100000E-4	3.762300E+5	4.827914E+1	3.160411E+4
6.100000E-4	3.762500E+5	4.827868E+1	3.160529E+4
6.100000E-4	3.762400E+5	4.827143E+1	3.160647E+4
6.100000E-4	3.762300E+5	4.824965E+1	3.160767E+4
6.100000E-4	3.762600E+5	4.820079E+1	3.160884E+4
6.100000E-4	3.762600E+5	4.818581E+1	3.161003E+4
6.100000E-4	3.762500E+5	4.821149E+1	3.161121E+4
6.100000E-4	3.762500E+5	4.825935E+1	3.161241E+4
6.100000E-4	3.762400E+5	4.823817E+1	3.161358E+4
6.100000E-4	3.762400E+5	4.822081E+1	3.161477E+4
6.100000E-4	3.762600E+5	4.819034E+1	3.161595E+4
6.100000E-4	3.762400E+5	4.821185E+1	3.161714E+4
6.100000E-4	3.762700E+5	4.820129E+1	3.161832E+4
6.100000E-4	3.762800E+5	4.819413E+1	3.161960E+4
6.100000E-4	3.762600E+5	4.817003E+1	3.162071E+4
6.100000E-4	3.762600E+5	4.819749E+1	3.162191E+4
6.100000E-4	3.762700E+5	4.822219E+1	3.162308E+4
6.100000E-4	3.762600E+5	4.823089E+1	3.162426E+4
6.100000E-4	3.762800E+5	4.822850E+1	3.162545E+4
6.100000E-4	3.762800E+5	4.823156E+1	3.162663E+4
6.100000E-4	3.762600E+5	4.822223E+1	3.162781E+4
6.100000E-4	3.762800E+5	4.823194E+1	3.162900E+4
6.100000E-4	3.762800E+5	4.823868E+1	3.163018E+4
6.100000E-4	3.762700E+5	4.823189E+1	3.163137E+4
6.100000E-4	3.762900E+5	4.819258E+1	3.163255E+4
6.100000E-4	3.762900E+5	4.815941E+1	3.163374E+4
6.100000E-4	3.762800E+5	4.815794E+1	3.163492E+4
6.100000E-4	3.762900E+5	4.814741E+1	3.163611E+4
6.100000E-4	3.762800E+5	4.818393E+1	3.163729E+4
6.000000E-4	3.763000E+5	4.820012E+1	3.163846E+4
6.100000E-4	3.762900E+5	4.821615E+1	3.163965E+4
6.100000E-4	3.762900E+5	4.821308E+1	3.164083E+4
6.100000E-4	3.763100E+5	4.820664E+1	3.164202E+4
6.100000E-4	3.763000E+5	4.820441E+1	3.164320E+4
6.100000E-4	3.762800E+5	4.822262E+1	3.164439E+4
6.100000E-4	3.763100E+5	4.821806E+1	3.164556E+4
6.100000E-4	3.763000E+5	4.820595E+1	3.164674E+4
6.100000E-4	3.763000E+5	4.821446E+1	3.164792E+4
6.100000E-4	3.763200E+5	4.819790E+1	3.164911E+4
6.000000E-4	3.763200E+5	4.819095E+1	3.165029E+4
6.000000E-4	3.763000E+5	4.814670E+1	3.165147E+4
6.000000E-4	3.763200E+5	4.811391E+1	3.165265E+4
6.000000E-4	3.763000E+5	4.811131E+1	3.165384E+4
6.100000E-4	3.763200E+5	4.812896E+1	3.165502E+4
6.100000E-4	3.763300E+5	4.811826E+1	3.165620E+4
6.000000E-4	3.763200E+5	4.809934E+1	3.165739E+4
6.000000E-4	3.763300E+5	4.808517E+1	3.165857E+4
6.100000E-4	3.763300E+5	4.808125E+1	3.165913E+4
6.000000E-4	3.763300E+5	4.808014E+1	3.165976E+4
6.100000E-4	3.763100E+5	4.808640E+1	3.166091E+4
6.100000E-4	3.763400E+5	4.810506E+1	3.166210E+4
6.000000E-4	3.763300E+5	4.811356E+1	3.166328E+4
6.000000E-4	3.763300E+5	4.808975E+1	3.166447E+4
6.000000E-4	3.763300E+5	4.808787E+1	3.166564E+4
6.000000E-4	3.763300E+5	4.812293E+1	3.166682E+4
6.000000E-4	3.763300E+5	4.817848E+1	3.166801E+4
6.000000E-4	3.763400E+5	4.812754E+1	3.166919E+4
6.000000E-4	3.763400E+5	4.812112E+1	3.167048E+4
6.000000E-4	3.763400E+5	4.811269E+1	3.167159E+4
6.000000E-4	3.763500E+5	4.812830E+1	3.167278E+4
6.000000E-4	3.763400E+5	4.812932E+1	3.167396E+4
6.000000E-4	3.763600E+5	4.812959E+1	3.167515E+4
6.000000E-4	3.763600E+5	4.812906E+1	3.167633E+4
6.000000E-4	3.763400E+5	4.816541E+1	3.167751E+4
6.000000E-4	3.763700E+5	4.819746E+1	3.167870E+4
6.000000E-4	3.763500E+5	4.816593E+1	3.167988E+4
6.000000E-4	3.763500E+5	4.816171E+1	3.168107E+4
6.000000E-4	3.763700E+5	4.816034E+1	3.168224E+4
6.000000E-4	3.763500E+5	4.813631E+1	3.168342E+4
6.000000E-4	3.763600E+5	4.810988E+1	3.168461E+4
6.000000E-4	3.763600E+5	4.810544E+1	3.168579E+4
6.000000E-4	3.763500E+5	4.808316E+1	3.168696E+4
6.000000E-4	3.763600E+5	4.807002E+1	3.168816E+4
6.000000E-4	3.763700E+5	4.809457E+1	3.168935E+4
6.000000E-4	3.763600E+5	4.813598E+1	3.169053E+4
6.000000E-4	3.763800E+5	4.814592E+1	3.169172E+4
6.000000E-4	3.763900E+5	4.815810E+1	3.169289E+4
6.000000E-4	3.763600E+5	4.815277E+1	3.169407E+4
6.000000E-4	3.763800E+5	4.808757E+1	3.169526E+4
6.000000E-4	3.763700E+5	4.808567E+1	3.169644E+4
6.000000E-4	3.763600E+5	4.813462E+1	3.169762E+4
6.000000E-4	3.763900E+5	4.818288E+1	3.169881E+4
6.000000E-4	3.763700E+5	4.814571E+1	3.169999E+4
6.000000E-4	3.763700E+5	4.814291E+1	3.170118E+4
6.000000E-4	3.763900E+5	4.809245E+1	3.170236E+4
6.000000E-4	3.763800E+5	4.804622E+1	3.170355E+4
6.000000E-4	3.763800E+5	4.804437E+1	3.170473E+4
6.000000E-4	3.763900E+5	4.807480E+1	3.170592E+4
6.000000E-4	3.763800E+5	4.808635E+1	3.170710E+4
6.000000E-4	3.764100E+5	4.807508E+1	3.170827E+4
6.000000E-4	3.764100E+5	4.804339E+1	3.170946E+4
6.000000E-4	3.763900E+5	4.801869E+1	3.171066E+4
6.000000E-4	3.764000E+5	4.802389E+1	3.171184E+4
6.000000E-4	3.764100E+5	4.804313E+1	3.171303E+4
6.000000E-4	3.763800E+5	4.807740E+1	3.171421E+4
6.000000E-4	3.764000E+5	4.807737E+1	3.171477E+4
6.000000E-4	3.764100E+5	4.805592E+1	3.171540E+4
6.000000E-4	3.764000E+5	4.805042E+1	3.171655E+4
6.000000E-4	3.763900E+5	4.804626E+1	3.171774E+4
6.000000E-4	3.764100E+5	4.805080E+1	3.171892E+4
6.000000E-4	3.764000E+5	4.812045E+1	3.172010E+4
6.000000E-4	3.764000E+5	4.811783E+1	3.172133E+4
6.000000E-4	3.764100E+5	4.807856E+1	3.172249E+4
6.000000E-4	3.764000E+5	4.803624E+1	3.172367E+4
6.000000E-4	3.764200E+5	4.801456E+1	3.172486E+4
6.000000E-4	3.764100E+5	4.800970E+1	3.172603E+4
6.000000E-4	3.764000E+5	4.801923E+1	3.172721E+4
6.000000E-4	3.764300E+5	4.802668E+1	3.172840E+4
6.000000E-4	3.764200E+5	4.801908E+1	3.172958E+4
6.000000E-4	3.764100E+5	4.800539E+1	3.173077E+4
6.000000E-4	3.764400E+5	4.800470E+1	3.173195E+4
6.000000E-4	3.764200E+5	4.800199E+1	3.173312E+4
6.000000E-4	3.764300E+5	4.799168E+1	3.173432E+4
6.000000E-4	3.764400E+5	4.800039E+1	3.173551E+4
6.000000E-4	3.764400E+5	4.799905E+1	3.173684E+4
6.000000E-4	3.764100E+5	4.799171E+1	3.173789E+4
6.000000E-4	3.764400E+5	4.800158E+1	3.173909E+4
6.000000E-4	3.764400E+5	4.802522E+1	3.174026E+4
6.000000E-4	3.764300E+5	4.804078E+1	3.174145E+4
6.000000E-4	3.764400E+5	4.804090E+1	3.174263E+4
6.000000E-4	3.764200E+5	4.802750E+1	3.174382E+4
6.000000E-4	3.764500E+5	4.799729E+1	3.174500E+4
6.000000E-4	3.764400E+5	4.800320E+1	3.174618E+4
6.000000E-4	3.764300E+5	4.800609E+1	3.174735E+4
6.000000E-4	3.764400E+5	4.801175E+1	3.174854E+4
6.000000E-4	3.764400E+5	4.801341E+1	3.174974E+4
6.000000E-4	3.764400E+5	4.799226E+1	3.175092E+4
6.000000E-4	3.764700E+5	4.798594E+1	3.175211E+4
6.000000E-4	3.764600E+5	4.797221E+1	3.175329E+4
6.000000E-4	3.764400E+5	4.796804E+1	3.175448E+4
6.000000E-4	3.764700E+5	4.796467E+1	3.175566E+4
6.000000E-4	3.764500E+5	4.796877E+1	3.175694E+4
6.000000E-4	3.764500E+5	4.799363E+1	3.175806E+4
6.000000E-4	3.764700E+5	4.801486E+1	3.175925E+4
6.000000E-4	3.764500E+5	4.802884E+1	3.176043E+4
6.000000E-4	3.764700E+5	4.802408E+1	3.176162E+4
6.000000E-4	3.764800E+5	4.799102E+1	3.176279E+4
6.000000E-4	3.764500E+5	4.796676E+1	3.176397E+4
6.000000E-4	3.764600E+5	4.794433E+1	3.176515E+4
6.000000E-4	3.764700E+5	4.792982E+1	3.176634E+4
6.000000E-4	3.764500E+5	4.792846E+1	3.176753E+4
6.000000E-4	3.764700E+5	4.792641E+1	3.176871E+4
6.000000E-4	3.764700E+5	4.792583E+1	3.176989E+4
6.000000E-4	3.764500E+5	4.792526E+1	3.177108E+4
6.000000E-4	3.764800E+5	4.792275E+1	3.177226E+4
6.000000E-4	3.764700E+5	4.792001E+1	3.177345E+4
6.000000E-4	3.764700E+5	4.793834E+1	3.177463E+4
6.000000E-4	3.764900E+5	4.798408E+1	3.177582E+4
6.000000E-4	3.764800E+5	4.799047E+1	3.177700E+4
6.000000E-4	3.764700E+5	4.796874E+1	3.177819E+4
6.000000E-4	3.764900E+5	4.794460E+1	3.177937E+4
6.000000E-4	3.764800E+5	4.793280E+1	3.178056E+4
6.000000E-4	3.764900E+5	4.794560E+1	3.178174E+4
6.000000E-4	3.765000E+5	4.795443E+1	3.178293E+4
6.000000E-4	3.764800E+5	4.795843E+1	3.178411E+4
6.000000E-4	3.764900E+5	4.794555E+1	3.178529E+4
5.900000E-4	3.765000E+5	4.794090E+1	3.178648E+4
5.900000E-4	3.764900E+5	4.795597E+1	3.178767E+4
5.900000E-4	3.765100E+5	4.799588E+1	3.178885E+4
6.000000E-4	3.765000E+5	4.798344E+1	3.179003E+4
6.000000E-4	3.764900E+5	4.795053E+1	3.179122E+4
6.000000E-4	3.765000E+5	4.794802E+1	3.179251E+4
6.000000E-4	3.765000E+5	4.793330E+1	3.179362E+4
6.000000E-4	3.764900E+5	4.791639E+1	3.179480E+4
5.900000E-4	3.765100E+5	4.790875E+1	3.179599E+4
5.900000E-4	3.765000E+5	4.791791E+1	3.179717E+4
6.000000E-4	3.765100E+5	4.790831E+1	3.179836E+4
6.000000E-4	3.765200E+5	4.790108E+1	3.179954E+4
5.900000E-4	3.765100E+5	4.789143E+1	3.180073E+4
5.900000E-4	3.765000E+5	4.787412E+1	3.180191E+4
5.900000E-4	3.765200E+5	4.787008E+1	3.180308E+4
5.900000E-4	3.765100E+5	4.786316E+1	3.180428E+4
5.900000E-4	3.765300E+5	4.786265E+1	3.180547E+4
5.900000E-4	3.765200E+5	4.787174E+1	3.180665E+4
5.900000E-4	3.765100E+5	4.787167E+1	3.180784E+4
5.900000E-4	3.765200E+5	4.786607E+1	3.180901E+4
5.900000E-4	3.765200E+5	4.787658E+1	3.181021E+4
5.900000E-4	3.765100E+5	4.792253E+1	3.181139E+4
5.900000E-4	3.765200E+5	4.792661E+1	3.181281E+4
5.900000E-4	3.765200E+5	4.794067E+1	3.181343E+4
5.900000E-4	3.765300E+5	4.794295E+1	3.181460E+4
5.900000E-4	3.765200E+5	4.790189E+1	3.181578E+4
5.900000E-4	3.765400E+5	4.786454E+1	3.181697E+4
5.900000E-4	3.765400E+5	4.786065E+1	3.181815E+4
5.900000E-4	3.765300E+5	4.785406E+1	3.181934E+4
